UserId,ProductId,Rating,time,price,ProductName,Calories,Fat,Carb,Fiber,Protein,Sodium
3854,4,2,3/18/2024 10:45,20,Nescafee,100,3,12,1,5,120
3539,5,5,3/18/2024 10:45,15,Cacao,150,8,15,5,4,50
857,3,5,afternoon,15,Nescaffee black,80,3,10,0,1,100
4072,1,5,afternoon,10,Tea,2,0,0,0,0,0
2682,2,3,afternoon,15,Tea_Milk,50,2,8,0,3,25
151,6,3,afternoon,20,Cacao_Milk,200,10,20,5,6,100
3293,1,2,3/18/2024 10:45,10,Tea,2,0,0,0,0,0
1377,6,3,3/18/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
921,6,4,3/18/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4893,4,3,3/18/2024 10:45,20,Nescafee,100,3,12,1,5,120
2994,1,5,3/19/2024 10:45,10,Tea,2,0,0,0,0,0
740,1,2,3/19/2024 10:45,10,Tea,2,0,0,0,0,0
4408,5,4,3/19/2024 10:45,15,Cacao,150,8,15,5,4,50
2000,4,2,3/19/2024 10:45,20,Nescafee,100,3,12,1,5,120
820,3,1,3/19/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
917,1,3,3/19/2024 10:45,10,Tea,2,0,0,0,0,0
1566,2,2,3/19/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1200,4,1,evening,20,Nescafee,100,3,12,1,5,120
640,6,5,afternoon,20,Cacao_Milk,200,10,20,5,6,100
4534,1,1,afternoon,10,Tea,2,0,0,0,0,0
4783,6,1,afternoon,20,Cacao_Milk,200,10,20,5,6,100
4605,1,1,afternoon,10,Tea,2,0,0,0,0,0
1027,1,5,3/19/2024 10:45,10,Tea,2,0,0,0,0,0
321,4,4,morning,20,Nescafee,100,3,12,1,5,120
369,4,2,3/19/2024 10:45,20,Nescafee,100,3,12,1,5,120
3200,4,5,3/19/2024 10:45,20,Nescafee,100,3,12,1,5,120
1490,3,2,3/20/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
337,5,3,3/20/2024 10:45,15,Cacao,150,8,15,5,4,50
2839,4,3,3/20/2024 10:45,20,Nescafee,100,3,12,1,5,120
731,4,5,3/20/2024 10:45,20,Nescafee,100,3,12,1,5,120
2683,3,5,3/20/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2313,1,1,3/20/2024 10:45,10,Tea,2,0,0,0,0,0
277,4,5,3/20/2024 10:45,20,Nescafee,100,3,12,1,5,120
4119,1,2,3/20/2024 10:45,10,Tea,2,0,0,0,0,0
1583,6,2,evening,20,Cacao_Milk,200,10,20,5,6,100
4121,6,1,evening,20,Cacao_Milk,200,10,20,5,6,100
900,3,5,evening,15,Nescaffee black,80,3,10,0,1,100
1974,6,3,evening,20,Cacao_Milk,200,10,20,5,6,100
2411,2,3,3/20/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4104,2,5,3/20/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4047,3,3,3/20/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2044,2,4,evening,15,Tea_Milk,50,2,8,0,3,25
286,4,2,3/21/2024 10:45,20,Nescafee,100,3,12,1,5,120
4543,4,1,3/21/2024 10:45,20,Nescafee,100,3,12,1,5,120
3430,4,1,3/21/2024 10:45,20,Nescafee,100,3,12,1,5,120
4097,5,5,3/21/2024 10:45,15,Cacao,150,8,15,5,4,50
4796,3,3,3/21/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1023,4,1,evening,20,Nescafee,100,3,12,1,5,120
2817,3,1,3/21/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3391,3,5,3/21/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2593,2,3,3/21/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2883,4,5,evening,20,Nescafee,100,3,12,1,5,120
1000,2,5,3/21/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
794,3,2,3/21/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2467,5,1,3/21/2024 10:45,15,Cacao,150,8,15,5,4,50
107,4,2,3/21/2024 10:45,20,Nescafee,100,3,12,1,5,120
4768,2,2,3/21/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4529,2,1,3/21/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
610,5,3,3/22/2024 10:45,15,Cacao,150,8,15,5,4,50
3464,3,4,3/22/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4666,4,5,3/22/2024 10:45,20,Nescafee,100,3,12,1,5,120
736,1,5,evening,10,Tea,2,0,0,0,0,0
4873,3,2,3/22/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1774,2,3,3/22/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3044,2,4,3/22/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3106,3,1,3/22/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2438,6,2,3/22/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1632,3,1,3/22/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3561,2,4,3/22/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1593,2,1,3/22/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3327,1,2,3/22/2024 10:45,10,Tea,2,0,0,0,0,0
1125,6,3,3/22/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4180,6,2,3/22/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
196,5,3,3/22/2024 10:45,15,Cacao,150,8,15,5,4,50
1937,3,3,3/23/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4117,2,5,3/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1688,2,4,3/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
558,4,5,3/23/2024 10:45,20,Nescafee,100,3,12,1,5,120
2226,3,1,3/23/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3135,6,5,3/23/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3385,4,1,3/23/2024 10:45,20,Nescafee,100,3,12,1,5,120
805,2,5,3/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
605,4,5,3/23/2024 10:45,20,Nescafee,100,3,12,1,5,120
1463,6,1,3/23/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4073,2,3,3/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2606,3,3,3/23/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1252,3,1,3/23/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3719,6,4,3/23/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4341,2,4,3/23/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3077,1,2,3/23/2024 10:45,10,Tea,2,0,0,0,0,0
247,2,4,3/24/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3384,3,5,3/24/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4600,5,2,3/24/2024 10:45,15,Cacao,150,8,15,5,4,50
182,1,1,3/24/2024 10:45,10,Tea,2,0,0,0,0,0
1809,2,4,3/24/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2851,4,5,3/24/2024 10:45,20,Nescafee,100,3,12,1,5,120
4190,4,4,3/24/2024 10:45,20,Nescafee,100,3,12,1,5,120
2410,3,4,3/24/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4538,1,1,3/24/2024 10:45,10,Tea,2,0,0,0,0,0
2333,4,5,3/24/2024 10:45,20,Nescafee,100,3,12,1,5,120
1540,6,4,3/24/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4253,6,5,3/24/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
647,6,3,3/24/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3227,6,1,3/24/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3154,1,2,3/24/2024 10:45,10,Tea,2,0,0,0,0,0
706,5,5,3/24/2024 10:45,15,Cacao,150,8,15,5,4,50
2459,1,3,3/25/2024 10:45,10,Tea,2,0,0,0,0,0
1386,5,4,3/25/2024 10:45,15,Cacao,150,8,15,5,4,50
427,6,4,3/25/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1738,5,5,3/25/2024 10:45,15,Cacao,150,8,15,5,4,50
3648,4,2,3/25/2024 10:45,20,Nescafee,100,3,12,1,5,120
4249,2,5,3/25/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1092,1,4,3/25/2024 10:45,10,Tea,2,0,0,0,0,0
2019,4,4,afternoon,20,Nescafee,100,3,12,1,5,120
3262,3,1,3/25/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3741,4,1,3/25/2024 10:45,20,Nescafee,100,3,12,1,5,120
2692,3,4,3/25/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2463,6,2,3/25/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4614,5,1,3/25/2024 10:45,15,Cacao,150,8,15,5,4,50
800,2,2,3/25/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2620,6,4,3/25/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2786,6,4,3/25/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3742,3,2,3/26/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
401,5,5,3/26/2024 10:45,15,Cacao,150,8,15,5,4,50
3891,5,4,3/26/2024 10:45,15,Cacao,150,8,15,5,4,50
1467,5,2,afternoon,15,Cacao,150,8,15,5,4,50
120,5,1,3/26/2024 10:45,15,Cacao,150,8,15,5,4,50
4325,3,2,3/26/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3518,1,4,3/26/2024 10:45,10,Tea,2,0,0,0,0,0
2143,5,4,afternoon,15,Cacao,150,8,15,5,4,50
2765,3,5,3/26/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2101,6,1,3/26/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3632,1,1,3/26/2024 10:45,10,Tea,2,0,0,0,0,0
1307,4,5,3/26/2024 10:45,20,Nescafee,100,3,12,1,5,120
1225,6,3,3/26/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2794,6,4,3/26/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3191,1,3,3/26/2024 10:45,10,Tea,2,0,0,0,0,0
2097,2,5,morning,15,Tea_Milk,50,2,8,0,3,25
3429,3,3,3/27/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1521,3,1,morning,15,Nescaffee black,80,3,10,0,1,100
3644,4,3,3/27/2024 10:45,20,Nescafee,100,3,12,1,5,120
2554,6,3,3/27/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4720,4,3,3/27/2024 10:45,20,Nescafee,100,3,12,1,5,120
2882,3,4,3/27/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3330,3,3,evening,15,Nescaffee black,80,3,10,0,1,100
1934,1,4,afternoon,10,Tea,2,0,0,0,0,0
3965,1,2,afternoon,10,Tea,2,0,0,0,0,0
512,6,2,afternoon,20,Cacao_Milk,200,10,20,5,6,100
1636,3,1,morning,15,Nescaffee black,80,3,10,0,1,100
479,6,5,morning,20,Cacao_Milk,200,10,20,5,6,100
2565,6,1,3/27/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1255,6,4,3/27/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4732,3,3,3/27/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4090,3,4,3/27/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1060,1,1,3/28/2024 10:45,10,Tea,2,0,0,0,0,0
14,1,3,morning,10,Tea,2,0,0,0,0,0
884,1,1,3/28/2024 10:45,10,Tea,2,0,0,0,0,0
1521,1,4,3/28/2024 10:45,10,Tea,2,0,0,0,0,0
1103,5,5,morning,15,Cacao,150,8,15,5,4,50
4132,2,3,morning,15,Tea_Milk,50,2,8,0,3,25
4944,5,4,evening,15,Cacao,150,8,15,5,4,50
2024,4,3,morning,20,Nescafee,100,3,12,1,5,120
1052,3,4,3/28/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2282,6,4,3/28/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3192,6,4,3/28/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4655,6,5,3/28/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4028,4,5,3/28/2024 10:45,20,Nescafee,100,3,12,1,5,120
2982,4,1,3/28/2024 10:45,20,Nescafee,100,3,12,1,5,120
4182,4,2,3/28/2024 10:45,20,Nescafee,100,3,12,1,5,120
2821,4,3,3/28/2024 10:45,20,Nescafee,100,3,12,1,5,120
717,1,3,3/29/2024 10:45,10,Tea,2,0,0,0,0,0
747,1,2,3/29/2024 10:45,10,Tea,2,0,0,0,0,0
4081,1,5,3/29/2024 10:45,10,Tea,2,0,0,0,0,0
3668,1,2,3/29/2024 10:45,10,Tea,2,0,0,0,0,0
3540,3,2,3/29/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3154,4,5,3/29/2024 10:45,20,Nescafee,100,3,12,1,5,120
3924,4,4,3/29/2024 10:45,20,Nescafee,100,3,12,1,5,120
2032,4,5,evening,20,Nescafee,100,3,12,1,5,120
4136,3,1,evening,15,Nescaffee black,80,3,10,0,1,100
1054,6,2,afternoon,20,Cacao_Milk,200,10,20,5,6,100
950,2,4,evening,15,Tea_Milk,50,2,8,0,3,25
2508,5,2,evening,15,Cacao,150,8,15,5,4,50
2790,5,4,3/29/2024 10:45,15,Cacao,150,8,15,5,4,50
4927,6,2,3/29/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4050,2,3,3/29/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
536,2,1,morning,15,Tea_Milk,50,2,8,0,3,25
735,4,1,3/30/2024 10:45,20,Nescafee,100,3,12,1,5,120
2526,1,1,3/30/2024 10:45,10,Tea,2,0,0,0,0,0
3246,2,4,3/30/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2503,1,3,3/30/2024 10:45,10,Tea,2,0,0,0,0,0
3088,4,4,3/30/2024 10:45,20,Nescafee,100,3,12,1,5,120
2696,5,5,3/30/2024 10:45,15,Cacao,150,8,15,5,4,50
2222,2,5,3/30/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2703,3,3,3/30/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3967,4,4,3/30/2024 10:45,20,Nescafee,100,3,12,1,5,120
744,1,3,3/30/2024 10:45,10,Tea,2,0,0,0,0,0
1684,2,5,3/30/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
994,5,5,3/30/2024 10:45,15,Cacao,150,8,15,5,4,50
224,3,4,3/30/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1269,6,2,3/30/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2559,4,5,morning,20,Nescafee,100,3,12,1,5,120
3027,6,1,3/30/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
556,6,4,3/31/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1732,3,2,3/31/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
943,1,3,3/31/2024 10:45,10,Tea,2,0,0,0,0,0
1722,6,4,3/31/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4661,6,3,3/31/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
3398,5,5,3/31/2024 10:45,15,Cacao,150,8,15,5,4,50
1781,2,5,3/31/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2657,2,2,3/31/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1626,2,5,3/31/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
740,3,1,3/31/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1135,2,2,evening,15,Tea_Milk,50,2,8,0,3,25
3471,1,3,3/31/2024 10:45,10,Tea,2,0,0,0,0,0
3413,4,4,3/31/2024 10:45,20,Nescafee,100,3,12,1,5,120
73,1,2,3/31/2024 10:45,10,Tea,2,0,0,0,0,0
1234,4,2,afternoon,20,Nescafee,100,3,12,1,5,120
4191,4,1,3/31/2024 10:45,20,Nescafee,100,3,12,1,5,120
217,5,5,4/1/2024 10:45,15,Cacao,150,8,15,5,4,50
4514,2,2,afternoon,15,Tea_Milk,50,2,8,0,3,25
3363,2,2,4/1/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3302,3,3,4/1/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
71,6,3,4/1/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2541,6,2,4/1/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1780,1,2,4/1/2024 10:45,10,Tea,2,0,0,0,0,0
2107,6,5,4/1/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4813,6,4,4/1/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
542,1,2,4/1/2024 10:45,10,Tea,2,0,0,0,0,0
3566,1,4,4/1/2024 10:45,10,Tea,2,0,0,0,0,0
3802,6,3,4/1/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1481,3,4,4/1/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4572,6,2,4/1/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
321,3,1,afternoon,15,Nescaffee black,80,3,10,0,1,100
1624,1,5,4/1/2024 10:45,10,Tea,2,0,0,0,0,0
3289,5,2,4/2/2024 10:45,15,Cacao,150,8,15,5,4,50
2099,5,5,4/2/2024 10:45,15,Cacao,150,8,15,5,4,50
1183,6,5,4/2/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4139,1,3,4/2/2024 10:45,10,Tea,2,0,0,0,0,0
1486,2,1,4/2/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1150,3,3,4/2/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4446,3,3,4/2/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2346,2,2,evening,15,Tea_Milk,50,2,8,0,3,25
301,1,1,4/2/2024 10:45,10,Tea,2,0,0,0,0,0
2747,4,5,evening,20,Nescafee,100,3,12,1,5,120
2150,4,2,4/2/2024 10:45,20,Nescafee,100,3,12,1,5,120
674,4,2,4/2/2024 10:45,20,Nescafee,100,3,12,1,5,120
1016,5,3,4/2/2024 10:45,15,Cacao,150,8,15,5,4,50
209,5,1,4/2/2024 10:45,15,Cacao,150,8,15,5,4,50
346,3,4,4/2/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
838,6,5,4/2/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1334,3,2,4/3/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2562,2,1,4/3/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
629,3,2,4/3/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4489,4,3,4/3/2024 10:45,20,Nescafee,100,3,12,1,5,120
1502,2,2,evening,15,Tea_Milk,50,2,8,0,3,25
2915,1,3,evening,10,Tea,2,0,0,0,0,0
781,3,1,evening,15,Nescaffee black,80,3,10,0,1,100
151,2,5,evening,15,Tea_Milk,50,2,8,0,3,25
3719,1,3,4/3/2024 10:45,10,Tea,2,0,0,0,0,0
385,4,2,4/3/2024 10:45,20,Nescafee,100,3,12,1,5,120
3029,3,5,4/3/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
832,4,3,4/3/2024 10:45,20,Nescafee,100,3,12,1,5,120
3374,4,5,4/3/2024 10:45,20,Nescafee,100,3,12,1,5,120
1597,3,2,4/3/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1459,2,2,morning,15,Tea_Milk,50,2,8,0,3,25
1024,2,1,4/3/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4297,6,3,4/4/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
2082,3,5,4/4/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3189,3,5,4/4/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2845,6,5,4/4/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1938,5,1,4/4/2024 10:45,15,Cacao,150,8,15,5,4,50
3604,5,5,4/4/2024 10:45,15,Cacao,150,8,15,5,4,50
1103,6,4,4/4/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4147,5,3,morning,15,Cacao,150,8,15,5,4,50
4203,2,3,4/4/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4035,6,4,4/4/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1243,5,5,4/4/2024 10:45,15,Cacao,150,8,15,5,4,50
3551,4,1,4/4/2024 10:45,20,Nescafee,100,3,12,1,5,120
3902,5,3,afternoon,15,Cacao,150,8,15,5,4,50
1793,1,1,morning,10,Tea,2,0,0,0,0,0
2620,4,3,afternoon,20,Nescafee,100,3,12,1,5,120
277,1,5,afternoon,10,Tea,2,0,0,0,0,0
3335,5,3,4/5/2024 10:45,15,Cacao,150,8,15,5,4,50
4524,2,3,4/5/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4386,5,1,4/5/2024 10:45,15,Cacao,150,8,15,5,4,50
3611,1,4,evening,10,Tea,2,0,0,0,0,0
2183,5,1,4/5/2024 10:45,15,Cacao,150,8,15,5,4,50
3507,2,2,afternoon,15,Tea_Milk,50,2,8,0,3,25
4529,4,3,4/5/2024 10:45,20,Nescafee,100,3,12,1,5,120
1583,2,2,4/5/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4790,4,3,4/5/2024 10:45,20,Nescafee,100,3,12,1,5,120
3244,5,3,4/5/2024 10:45,15,Cacao,150,8,15,5,4,50
2025,1,1,4/5/2024 10:45,10,Tea,2,0,0,0,0,0
1544,4,2,4/5/2024 10:45,20,Nescafee,100,3,12,1,5,120
2167,1,4,4/5/2024 10:45,10,Tea,2,0,0,0,0,0
3992,5,1,evening,15,Cacao,150,8,15,5,4,50
2016,2,2,morning,15,Tea_Milk,50,2,8,0,3,25
2069,3,3,afternoon,15,Nescaffee black,80,3,10,0,1,100
2925,6,1,4/6/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
1530,5,4,4/6/2024 10:45,15,Cacao,150,8,15,5,4,50
3539,3,1,evening,15,Nescaffee black,80,3,10,0,1,100
2990,3,3,afternoon,15,Nescaffee black,80,3,10,0,1,100
1855,4,5,4/6/2024 10:45,20,Nescafee,100,3,12,1,5,120
2217,5,5,4/6/2024 10:45,15,Cacao,150,8,15,5,4,50
856,3,3,4/6/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3522,2,3,4/6/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2082,6,1,afternoon,20,Cacao_Milk,200,10,20,5,6,100
4049,6,1,afternoon,20,Cacao_Milk,200,10,20,5,6,100
753,6,2,evening,20,Cacao_Milk,200,10,20,5,6,100
1203,4,3,afternoon,20,Nescafee,100,3,12,1,5,120
1737,5,3,4/6/2024 10:45,15,Cacao,150,8,15,5,4,50
2601,3,4,4/6/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3928,3,3,afternoon,15,Nescaffee black,80,3,10,0,1,100
2629,3,5,4/6/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1162,6,5,4/7/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4511,1,3,4/7/2024 10:45,10,Tea,2,0,0,0,0,0
4368,5,1,4/7/2024 10:45,15,Cacao,150,8,15,5,4,50
99,5,4,4/7/2024 10:45,15,Cacao,150,8,15,5,4,50
3452,2,5,4/7/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
4000,2,3,4/7/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3955,6,1,4/7/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4721,4,4,morning,20,Nescafee,100,3,12,1,5,120
141,3,5,afternoon,15,Nescaffee black,80,3,10,0,1,100
2124,2,4,afternoon,15,Tea_Milk,50,2,8,0,3,25
3118,2,3,afternoon,15,Tea_Milk,50,2,8,0,3,25
4135,5,4,afternoon,15,Cacao,150,8,15,5,4,50
1809,6,3,4/7/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
706,5,3,4/7/2024 10:45,15,Cacao,150,8,15,5,4,50
4543,2,5,4/7/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2204,2,1,4/7/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
375,1,2,4/8/2024 10:45,10,Tea,2,0,0,0,0,0
1421,2,5,4/8/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3406,6,4,4/8/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4174,3,4,4/8/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
3252,1,1,4/8/2024 10:45,10,Tea,2,0,0,0,0,0
2828,6,3,4/8/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4833,6,5,4/8/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4494,4,1,4/8/2024 10:45,20,Nescafee,100,3,12,1,5,120
3046,2,1,4/8/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1767,5,4,4/8/2024 10:45,15,Cacao,150,8,15,5,4,50
2239,3,4,4/8/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
2201,2,4,4/8/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3154,6,2,4/8/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
4380,1,5,4/8/2024 10:45,10,Tea,2,0,0,0,0,0
2508,5,4,4/8/2024 10:45,15,Cacao,150,8,15,5,4,50
986,6,5,4/8/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
887,1,3,4/9/2024 10:45,10,Tea,2,0,0,0,0,0
3850,3,4,evening,15,Nescaffee black,80,3,10,0,1,100
3190,1,2,4/9/2024 10:45,10,Tea,2,0,0,0,0,0
2629,3,4,evening,15,Nescaffee black,80,3,10,0,1,100
2688,1,1,4/9/2024 10:45,10,Tea,2,0,0,0,0,0
4045,2,4,4/9/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2811,4,1,4/9/2024 10:45,20,Nescafee,100,3,12,1,5,120
2735,4,2,4/9/2024 10:45,20,Nescafee,100,3,12,1,5,120
147,5,4,4/9/2024 10:45,15,Cacao,150,8,15,5,4,50
1481,2,2,afternoon,15,Tea_Milk,50,2,8,0,3,25
2545,2,1,4/9/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
2373,2,4,4/9/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
3388,3,4,4/9/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
46,4,2,4/9/2024 10:45,20,Nescafee,100,3,12,1,5,120
1171,5,3,4/9/2024 10:45,15,Cacao,150,8,15,5,4,50
4324,4,2,4/9/2024 10:45,20,Nescafee,100,3,12,1,5,120
1665,2,4,4/10/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1347,1,3,4/10/2024 10:45,10,Tea,2,0,0,0,0,0
4838,4,4,4/10/2024 10:45,20,Nescafee,100,3,12,1,5,120
2227,4,2,4/10/2024 10:45,20,Nescafee,100,3,12,1,5,120
3604,4,2,4/10/2024 10:45,20,Nescafee,100,3,12,1,5,120
244,1,5,4/10/2024 10:45,10,Tea,2,0,0,0,0,0
1299,5,4,4/10/2024 10:45,15,Cacao,150,8,15,5,4,50
2748,3,1,4/10/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
1756,1,3,4/10/2024 10:45,10,Tea,2,0,0,0,0,0
3123,2,1,4/10/2024 10:45,15,Tea_Milk,50,2,8,0,3,25
1838,3,2,4/10/2024 10:45,15,Nescaffee black,80,3,10,0,1,100
4389,5,5,4/10/2024 10:45,15,Cacao,150,8,15,5,4,50
2556,6,2,4/10/2024 10:45,20,Cacao_Milk,200,10,20,5,6,100
